scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,baseline_score,post_score,delta_score,abs_delta_score,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___conscription_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___defense_spending_increase_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,primary_moderator_value,primary_moderator_z
scenario_00178,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-217.0,-180.0,37.0,37.0,profile_0221,0.62,0.4,0.5,True,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,45,2,40.0,58.075,38.448,30.219,47.396,39.083,49.541,43.794,41.803,45.476,37.616,42.238,60.283,48.711,46.021,77.433,56.874,78.022,75.473,77.951,81.877,74.605,85.322,85.764,69.004,62.569,87.348,89.439,79.908,87.709,92.551,100.0,81.412,95.21,100.0,92.814,0.6017,0.3983,0.0,0.0,1.0,217.0,0.217,0.5066666666666667,-3.797924637609559,1.0,0.0,0.0,40.0,-0.1535302677246259
scenario_00179,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,215.0,240.0,25.0,25.0,profile_0221,0.65,0.7,0.8,False,True,0.7,0.6,False,True,0.7,0.6,False,True,False,False,profile_panel_repeated_attacked_leaves,45,3,40.0,58.075,38.448,30.219,47.396,39.083,49.541,43.794,41.803,45.476,37.616,42.238,60.283,48.711,46.021,77.433,56.874,78.022,75.473,77.951,81.877,74.605,85.322,85.764,69.004,62.569,87.348,89.439,79.908,87.709,92.551,100.0,81.412,95.21,100.0,92.814,0.6017,0.3983,0.0,0.0,1.0,215.0,0.215,0.7166666666666668,0.2598935964174452,0.0,1.0,0.0,40.0,-0.1535302677246259
scenario_00180,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,650.0,27.0,27.0,profile_0221,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,False,False,False,profile_panel_repeated_attacked_leaves,45,4,40.0,58.075,38.448,30.219,47.396,39.083,49.541,43.794,41.803,45.476,37.616,42.238,60.283,48.711,46.021,77.433,56.874,78.022,75.473,77.951,81.877,74.605,85.322,85.764,69.004,62.569,87.348,89.439,79.908,87.709,92.551,100.0,81.412,95.21,100.0,92.814,0.6017,0.3983,0.0,0.0,1.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,40.0,-0.1535302677246259
scenario_00181,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,410.0,-40.0,40.0,profile_0222,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,46,1,56.0,44.0,37.687,55.497,56.096,42.703,59.694,49.28,42.352,35.816,42.725,50.116,33.179,39.871,40.677,18.962,5.901,10.604,19.295,3.884,3.55,10.366,46.545,56.194,38.129,28.301,42.011,36.713,41.315,46.611,29.634,32.18,33.58,41.204,40.345,37.259,0.457,0.543,1.0,0.0,0.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,56.0,0.8212650829079187
scenario_00182,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-342.0,-287.0,55.0,55.0,profile_0222,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.7,0.6,False,True,False,False,profile_panel_repeated_attacked_leaves,46,2,56.0,44.0,37.687,55.497,56.096,42.703,59.694,49.28,42.352,35.816,42.725,50.116,33.179,39.871,40.677,18.962,5.901,10.604,19.295,3.884,3.55,10.366,46.545,56.194,38.129,28.301,42.011,36.713,41.315,46.611,29.634,32.18,33.58,41.204,40.345,37.259,0.457,0.543,1.0,0.0,0.0,342.0,0.342,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,56.0,0.8212650829079187
scenario_00183,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,150.0,27.0,27.0,profile_0222,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.7,0.6,False,False,False,False,profile_panel_repeated_attacked_leaves,46,3,56.0,44.0,37.687,55.497,56.096,42.703,59.694,49.28,42.352,35.816,42.725,50.116,33.179,39.871,40.677,18.962,5.901,10.604,19.295,3.884,3.55,10.366,46.545,56.194,38.129,28.301,42.011,36.713,41.315,46.611,29.634,32.18,33.58,41.204,40.345,37.259,0.457,0.543,1.0,0.0,0.0,123.0,0.123,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,56.0,0.8212650829079187
scenario_00184,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,profile_0222,0.62,0.6,0.7,True,True,0.8,0.7,False,True,0.3,0.4,True,True,False,False,profile_panel_repeated_attacked_leaves,46,4,56.0,44.0,37.687,55.497,56.096,42.703,59.694,49.28,42.352,35.816,42.725,50.116,33.179,39.871,40.677,18.962,5.901,10.604,19.295,3.884,3.55,10.366,46.545,56.194,38.129,28.301,42.011,36.713,41.315,46.611,29.634,32.18,33.58,41.204,40.345,37.259,0.457,0.543,1.0,0.0,0.0,217.0,0.217,0.64,-1.2215321080686057,0.0,0.0,1.0,56.0,0.8212650829079187
scenario_00185,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,620.0,-67.0,67.0,profile_0225,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.7,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,47,1,30.0,52.609,40.9,37.469,36.796,33.914,35.292,39.497,78.295,94.174,80.172,79.731,94.248,85.57,85.365,19.762,23.451,39.963,16.536,29.774,18.723,24.701,80.914,72.442,63.519,93.297,82.629,72.266,77.511,17.888,5.441,11.368,8.383,10.312,16.377,11.628,0.5988,0.4012,0.0,1.0,0.0,687.0,0.687,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,30.0,-0.7627773618699664
scenario_00186,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,72.0,45.0,-27.0,27.0,profile_0225,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,47,2,30.0,52.609,40.9,37.469,36.796,33.914,35.292,39.497,78.295,94.174,80.172,79.731,94.248,85.57,85.365,19.762,23.451,39.963,16.536,29.774,18.723,24.701,80.914,72.442,63.519,93.297,82.629,72.266,77.511,17.888,5.441,11.368,8.383,10.312,16.377,11.628,0.5988,0.4012,0.0,1.0,0.0,72.0,0.072,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,30.0,-0.7627773618699664
scenario_00187,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,472.0,504.0,32.0,32.0,profile_0225,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,47,3,30.0,52.609,40.9,37.469,36.796,33.914,35.292,39.497,78.295,94.174,80.172,79.731,94.248,85.57,85.365,19.762,23.451,39.963,16.536,29.774,18.723,24.701,80.914,72.442,63.519,93.297,82.629,72.266,77.511,17.888,5.441,11.368,8.383,10.312,16.377,11.628,0.5988,0.4012,0.0,1.0,0.0,472.0,0.472,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,30.0,-0.7627773618699664
scenario_00188,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,672.0,49.0,49.0,profile_0225,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,47,4,30.0,52.609,40.9,37.469,36.796,33.914,35.292,39.497,78.295,94.174,80.172,79.731,94.248,85.57,85.365,19.762,23.451,39.963,16.536,29.774,18.723,24.701,80.914,72.442,63.519,93.297,82.629,72.266,77.511,17.888,5.441,11.368,8.383,10.312,16.377,11.628,0.5988,0.4012,0.0,1.0,0.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,30.0,-0.7627773618699664
scenario_00189,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,723.0,36.0,36.0,profile_0241,0.65,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,48,1,43.0,46.618,49.624,37.628,42.457,36.208,29.009,40.257,76.123,68.039,72.418,72.015,81.782,72.292,73.778,81.535,92.071,81.142,77.544,81.514,100.0,85.634,25.214,16.62,19.538,17.011,20.224,7.172,17.63,55.396,52.735,52.88,60.035,48.507,58.895,54.742,0.2826,0.7174,0.0,0.0,1.0,687.0,0.687,0.7166666666666668,0.2598935964174452,0.0,0.0,0.0,43.0,0.0292438605189761
scenario_00190,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,135.0,12.0,12.0,profile_0241,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,48,2,43.0,46.618,49.624,37.628,42.457,36.208,29.009,40.257,76.123,68.039,72.418,72.015,81.782,72.292,73.778,81.535,92.071,81.142,77.544,81.514,100.0,85.634,25.214,16.62,19.538,17.011,20.224,7.172,17.63,55.396,52.735,52.88,60.035,48.507,58.895,54.742,0.2826,0.7174,0.0,0.0,1.0,123.0,0.123,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,43.0,0.0292438605189761
scenario_00191,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,512.0,62.0,62.0,profile_0241,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,48,3,43.0,46.618,49.624,37.628,42.457,36.208,29.009,40.257,76.123,68.039,72.418,72.015,81.782,72.292,73.778,81.535,92.071,81.142,77.544,81.514,100.0,85.634,25.214,16.62,19.538,17.011,20.224,7.172,17.63,55.396,52.735,52.88,60.035,48.507,58.895,54.742,0.2826,0.7174,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,43.0,0.0292438605189761
scenario_00192,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,682.0,720.0,38.0,38.0,profile_0241,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,48,4,43.0,46.618,49.624,37.628,42.457,36.208,29.009,40.257,76.123,68.039,72.418,72.015,81.782,72.292,73.778,81.535,92.071,81.142,77.544,81.514,100.0,85.634,25.214,16.62,19.538,17.011,20.224,7.172,17.63,55.396,52.735,52.88,60.035,48.507,58.895,54.742,0.2826,0.7174,0.0,0.0,1.0,682.0,0.682,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,43.0,0.0292438605189761
scenario_00193,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,680.0,57.0,57.0,profile_0245,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,49,1,58.0,71.359,52.963,61.003,78.129,69.708,71.717,67.48,75.649,61.567,73.75,73.708,56.774,68.407,68.309,42.496,41.453,53.201,46.421,46.696,60.414,48.447,21.414,19.725,18.436,9.431,40.013,16.687,20.951,97.77,100.0,84.125,100.0,100.0,80.668,93.761,0.2347,0.7653,0.0,0.0,1.0,623.0,0.623,0.7066666666666667,0.0666641567018712,0.0,0.0,0.0,58.0,0.9431145017369869
scenario_00194,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,123.0,145.0,22.0,22.0,profile_0245,0.68,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,49,2,58.0,71.359,52.963,61.003,78.129,69.708,71.717,67.48,75.649,61.567,73.75,73.708,56.774,68.407,68.309,42.496,41.453,53.201,46.421,46.696,60.414,48.447,21.414,19.725,18.436,9.431,40.013,16.687,20.951,97.77,100.0,84.125,100.0,100.0,80.668,93.761,0.2347,0.7653,0.0,0.0,1.0,123.0,0.123,0.7266666666666666,0.4531230361330126,1.0,0.0,0.0,58.0,0.9431145017369869
scenario_00195,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,475.0,25.0,25.0,profile_0245,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,49,3,58.0,71.359,52.963,61.003,78.129,69.708,71.717,67.48,75.649,61.567,73.75,73.708,56.774,68.407,68.309,42.496,41.453,53.201,46.421,46.696,60.414,48.447,21.414,19.725,18.436,9.431,40.013,16.687,20.951,97.77,100.0,84.125,100.0,100.0,80.668,93.761,0.2347,0.7653,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,58.0,0.9431145017369869
scenario_00196,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,720.0,33.0,33.0,profile_0245,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,49,4,58.0,71.359,52.963,61.003,78.129,69.708,71.717,67.48,75.649,61.567,73.75,73.708,56.774,68.407,68.309,42.496,41.453,53.201,46.421,46.696,60.414,48.447,21.414,19.725,18.436,9.431,40.013,16.687,20.951,97.77,100.0,84.125,100.0,100.0,80.668,93.761,0.2347,0.7653,0.0,0.0,1.0,687.0,0.687,0.7066666666666667,0.0666641567018712,0.0,0.0,1.0,58.0,0.9431145017369869
scenario_00197,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,650.0,710.0,60.0,60.0,profile_0249,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,50,1,68.0,70.709,71.757,70.526,66.817,59.6,68.868,68.046,75.836,92.076,85.424,61.18,74.733,95.02,80.711,0.0,20.067,5.099,26.575,30.348,21.771,17.31,66.243,69.606,81.793,76.862,74.905,57.231,71.107,68.238,66.406,68.616,78.507,68.916,61.958,68.774,0.4294,0.5706,0.0,1.0,0.0,650.0,0.65,0.7733333333333333,1.354860421472348,0.0,0.0,0.0,68.0,1.5523615958823271
scenario_00198,Issue_Position_Taxonomy > Defense_and_National_Security > Conscription_Support,Defense_and_National_Security,Conscription_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,-450.0,-380.0,70.0,70.0,profile_0249,0.62,0.7,0.8,False,False,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,50,2,68.0,70.709,71.757,70.526,66.817,59.6,68.868,68.046,75.836,92.076,85.424,61.18,74.733,95.02,80.711,0.0,20.067,5.099,26.575,30.348,21.771,17.31,66.243,69.606,81.793,76.862,74.905,57.231,71.107,68.238,66.406,68.616,78.507,68.916,61.958,68.774,0.4294,0.5706,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,0.0666641567018712,1.0,0.0,0.0,68.0,1.5523615958823271
scenario_00199,Issue_Position_Taxonomy > Defense_and_National_Security > Defense_Spending_Increase_Support,Defense_and_National_Security,Defense_Spending_Increase_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,510.0,60.0,60.0,profile_0249,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,50,3,68.0,70.709,71.757,70.526,66.817,59.6,68.868,68.046,75.836,92.076,85.424,61.18,74.733,95.02,80.711,0.0,20.067,5.099,26.575,30.348,21.771,17.31,66.243,69.606,81.793,76.862,74.905,57.231,71.107,68.238,66.406,68.616,78.507,68.916,61.958,68.774,0.4294,0.5706,0.0,1.0,0.0,450.0,0.45,0.7066666666666667,0.0666641567018712,0.0,1.0,0.0,68.0,1.5523615958823271
scenario_00200,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,687.0,64.0,64.0,profile_0249,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,50,4,68.0,70.709,71.757,70.526,66.817,59.6,68.868,68.046,75.836,92.076,85.424,61.18,74.733,95.02,80.711,0.0,20.067,5.099,26.575,30.348,21.771,17.31,66.243,69.606,81.793,76.862,74.905,57.231,71.107,68.238,66.406,68.616,78.507,68.916,61.958,68.774,0.4294,0.5706,0.0,1.0,0.0,623.0,0.623,0.7733333333333333,1.354860421472348,0.0,0.0,1.0,68.0,1.5523615958823271
