scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_age_years,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,baseline_abs_score,baseline_extremity_norm,exposure_quality_score,exposure_quality_z,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___civil_defense_preparedness_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___domestic_security_powers_expansion_support,opinion_leaf_fe_issue_position_taxonomy___defense_and_national_security___strategic_autonomy_support,primary_moderator_value,primary_moderator_z
scenario_00238,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,510.0,60.0,60.0,-60.0,-1,profile_0326,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,60,2,44.0,49.977,50.451,59.174,63.878,46.342,39.229,51.508,60.378,64.833,69.063,62.596,65.396,51.769,62.339,63.21,58.435,61.42,64.664,60.552,48.121,59.4,36.865,51.274,45.337,53.931,49.691,40.392,46.248,61.461,81.228,61.803,68.722,86.413,78.983,73.102,0.4192,0.5808,0.0,1.0,0.0,450.0,0.45,0.7733333333333333,1.5494369220657689,1.0,0.0,0.0,44.0,0.1298258372459809
scenario_00239,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,67.0,102.0,35.0,35.0,-35.0,-1,profile_0326,0.62,0.7,0.8,False,True,0.8,0.8,False,True,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,60,3,44.0,49.977,50.451,59.174,63.878,46.342,39.229,51.508,60.378,64.833,69.063,62.596,65.396,51.769,62.339,63.21,58.435,61.42,64.664,60.552,48.121,59.4,36.865,51.274,45.337,53.931,49.691,40.392,46.248,61.461,81.228,61.803,68.722,86.413,78.983,73.102,0.4192,0.5808,0.0,1.0,0.0,67.0,0.067,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,44.0,0.1298258372459809
scenario_00240,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,742.0,55.0,55.0,55.0,1,profile_0326,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,60,4,44.0,49.977,50.451,59.174,63.878,46.342,39.229,51.508,60.378,64.833,69.063,62.596,65.396,51.769,62.339,63.21,58.435,61.42,64.664,60.552,48.121,59.4,36.865,51.274,45.337,53.931,49.691,40.392,46.248,61.461,81.228,61.803,68.722,86.413,78.983,73.102,0.4192,0.5808,0.0,1.0,0.0,687.0,0.687,0.7733333333333333,1.5494369220657689,0.0,0.0,1.0,44.0,0.1298258372459809
scenario_00241,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,472.0,440.0,-32.0,32.0,32.0,-1,profile_0333,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,61,1,26.0,18.388,5.618,12.442,16.252,10.751,27.713,15.194,79.155,62.363,95.948,84.598,82.812,81.991,81.144,56.823,54.194,60.655,71.289,73.89,57.838,62.448,35.925,21.778,38.042,39.137,39.307,18.662,32.142,63.959,61.174,52.924,52.012,68.224,59.537,59.638,0.3671,0.6329,0.0,0.0,1.0,472.0,0.472,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,26.0,-0.9990944866321136
scenario_00242,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,450.0,520.0,70.0,70.0,-70.0,-1,profile_0333,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,61,2,26.0,18.388,5.618,12.442,16.252,10.751,27.713,15.194,79.155,62.363,95.948,84.598,82.812,81.991,81.144,56.823,54.194,60.655,71.289,73.89,57.838,62.448,35.925,21.778,38.042,39.137,39.307,18.662,32.142,63.959,61.174,52.924,52.012,68.224,59.537,59.638,0.3671,0.6329,0.0,0.0,1.0,450.0,0.45,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,26.0,-0.9990944866321136
scenario_00243,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,215.0,250.0,35.0,35.0,-35.0,-1,profile_0333,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_repeated_attacked_leaves,61,3,26.0,18.388,5.618,12.442,16.252,10.751,27.713,15.194,79.155,62.363,95.948,84.598,82.812,81.991,81.144,56.823,54.194,60.655,71.289,73.89,57.838,62.448,35.925,21.778,38.042,39.137,39.307,18.662,32.142,63.959,61.174,52.924,52.012,68.224,59.537,59.638,0.3671,0.6329,0.0,0.0,1.0,215.0,0.215,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,26.0,-0.9990944866321136
scenario_00244,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,720.0,33.0,33.0,33.0,1,profile_0333,0.72,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,61,4,26.0,18.388,5.618,12.442,16.252,10.751,27.713,15.194,79.155,62.363,95.948,84.598,82.812,81.991,81.144,56.823,54.194,60.655,71.289,73.89,57.838,62.448,35.925,21.778,38.042,39.137,39.307,18.662,32.142,63.959,61.174,52.924,52.012,68.224,59.537,59.638,0.3671,0.6329,0.0,0.0,1.0,687.0,0.687,0.8066666666666666,2.444935793365158,0.0,0.0,1.0,26.0,-0.9990944866321136
scenario_00245,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,687.0,64.0,64.0,-64.0,-1,profile_0337,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,62,1,53.0,7.48,2.431,0.0,6.321,0.0,0.0,2.705,55.019,34.427,44.248,55.867,49.046,54.761,48.895,49.962,40.975,35.223,38.285,34.333,36.969,39.291,0.213,0.0,4.611,0.0,0.0,3.666,1.415,55.322,52.734,45.711,67.884,50.972,45.651,53.046,0.2486,0.7514,1.0,0.0,0.0,623.0,0.623,0.7733333333333333,1.5494369220657689,0.0,0.0,0.0,53.0,0.6942859991850282
scenario_00246,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,650.0,680.0,30.0,30.0,-30.0,-1,profile_0337,0.62,0.8,0.9,False,True,0.7,0.6,False,False,0.9,0.85,False,True,False,False,profile_panel_repeated_attacked_leaves,62,2,53.0,7.48,2.431,0.0,6.321,0.0,0.0,2.705,55.019,34.427,44.248,55.867,49.046,54.761,48.895,49.962,40.975,35.223,38.285,34.333,36.969,39.291,0.213,0.0,4.611,0.0,0.0,3.666,1.415,55.322,52.734,45.711,67.884,50.972,45.651,53.046,0.2486,0.7514,1.0,0.0,0.0,650.0,0.65,0.7733333333333333,1.5494369220657689,1.0,0.0,0.0,53.0,0.6942859991850282
scenario_00247,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,321.0,384.0,63.0,63.0,-63.0,-1,profile_0337,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.3,0.4,True,True,False,False,profile_panel_repeated_attacked_leaves,62,3,53.0,7.48,2.431,0.0,6.321,0.0,0.0,2.705,55.019,34.427,44.248,55.867,49.046,54.761,48.895,49.962,40.975,35.223,38.285,34.333,36.969,39.291,0.213,0.0,4.611,0.0,0.0,3.666,1.415,55.322,52.734,45.711,67.884,50.972,45.651,53.046,0.2486,0.7514,1.0,0.0,0.0,321.0,0.321,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,53.0,0.6942859991850282
scenario_00248,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,623.0,660.0,37.0,37.0,37.0,1,profile_0337,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,62,4,53.0,7.48,2.431,0.0,6.321,0.0,0.0,2.705,55.019,34.427,44.248,55.867,49.046,54.761,48.895,49.962,40.975,35.223,38.285,34.333,36.969,39.291,0.213,0.0,4.611,0.0,0.0,3.666,1.415,55.322,52.734,45.711,67.884,50.972,45.651,53.046,0.2486,0.7514,1.0,0.0,0.0,623.0,0.623,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,53.0,0.6942859991850282
scenario_00249,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,682.0,720.0,38.0,38.0,-38.0,-1,profile_0338,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,63,1,63.0,81.605,76.762,73.331,90.23,73.96,62.882,76.462,69.479,73.252,80.357,57.48,70.521,78.663,71.625,88.053,94.245,79.247,77.63,83.179,92.635,85.832,24.214,13.065,23.483,13.686,15.154,12.93,17.089,27.931,29.649,27.969,25.192,18.99,17.972,24.617,0.2657,0.7343,0.0,1.0,0.0,682.0,0.682,0.7733333333333333,1.5494369220657689,0.0,0.0,0.0,63.0,1.3214639568950806
scenario_00250,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,723.0,36.0,36.0,-36.0,-1,profile_0338,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,63,2,63.0,81.605,76.762,73.331,90.23,73.96,62.882,76.462,69.479,73.252,80.357,57.48,70.521,78.663,71.625,88.053,94.245,79.247,77.63,83.179,92.635,85.832,24.214,13.065,23.483,13.686,15.154,12.93,17.089,27.931,29.649,27.969,25.192,18.99,17.972,24.617,0.2657,0.7343,0.0,1.0,0.0,687.0,0.687,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,63.0,1.3214639568950806
scenario_00251,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,287.0,332.0,45.0,45.0,-45.0,-1,profile_0338,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,63,3,63.0,81.605,76.762,73.331,90.23,73.96,62.882,76.462,69.479,73.252,80.357,57.48,70.521,78.663,71.625,88.053,94.245,79.247,77.63,83.179,92.635,85.832,24.214,13.065,23.483,13.686,15.154,12.93,17.089,27.931,29.649,27.969,25.192,18.99,17.972,24.617,0.2657,0.7343,0.0,1.0,0.0,287.0,0.287,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,63.0,1.3214639568950806
scenario_00252,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,687.0,732.0,45.0,45.0,45.0,1,profile_0338,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_repeated_attacked_leaves,63,4,63.0,81.605,76.762,73.331,90.23,73.96,62.882,76.462,69.479,73.252,80.357,57.48,70.521,78.663,71.625,88.053,94.245,79.247,77.63,83.179,92.635,85.832,24.214,13.065,23.483,13.686,15.154,12.93,17.089,27.931,29.649,27.969,25.192,18.99,17.972,24.617,0.2657,0.7343,0.0,1.0,0.0,687.0,0.687,0.7733333333333333,1.5494369220657689,0.0,0.0,1.0,63.0,1.3214639568950806
scenario_00253,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,180.0,-37.0,37.0,37.0,-1,profile_0341,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,64,1,18.0,17.004,44.763,39.909,45.523,37.682,40.123,37.5,43.221,45.85,54.28,51.944,38.973,34.694,44.827,36.057,38.851,20.51,24.197,38.763,34.175,32.092,53.13,52.499,47.884,39.687,40.384,44.46,46.34,62.488,58.181,69.154,42.812,41.989,50.601,54.204,0.5473,0.4527,0.0,1.0,0.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00254,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,120.0,155.0,35.0,35.0,-35.0,-1,profile_0341,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,64,2,18.0,17.004,44.763,39.909,45.523,37.682,40.123,37.5,43.221,45.85,54.28,51.944,38.973,34.694,44.827,36.057,38.851,20.51,24.197,38.763,34.175,32.092,53.13,52.499,47.884,39.687,40.384,44.46,46.34,62.488,58.181,69.154,42.812,41.989,50.601,54.204,0.5473,0.4527,0.0,1.0,0.0,120.0,0.12,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,18.0,-1.5008368528001557
scenario_00255,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,100.0,58.0,58.0,-58.0,-1,profile_0341,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.2,0.3,True,False,False,False,profile_panel_repeated_attacked_leaves,64,3,18.0,17.004,44.763,39.909,45.523,37.682,40.123,37.5,43.221,45.85,54.28,51.944,38.973,34.694,44.827,36.057,38.851,20.51,24.197,38.763,34.175,32.092,53.13,52.499,47.884,39.687,40.384,44.46,46.34,62.488,58.181,69.154,42.812,41.989,50.601,54.204,0.5473,0.4527,0.0,1.0,0.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,18.0,-1.5008368528001557
scenario_00256,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,62.0,20.0,20.0,20.0,1,profile_0341,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,64,4,18.0,17.004,44.763,39.909,45.523,37.682,40.123,37.5,43.221,45.85,54.28,51.944,38.973,34.694,44.827,36.057,38.851,20.51,24.197,38.763,34.175,32.092,53.13,52.499,47.884,39.687,40.384,44.46,46.34,62.488,58.181,69.154,42.812,41.989,50.601,54.204,0.5473,0.4527,0.0,1.0,0.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,18.0,-1.5008368528001557
scenario_00257,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,452.0,420.0,-32.0,32.0,32.0,-1,profile_0342,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,65,1,77.0,60.161,50.642,51.669,50.06,54.101,72.777,56.569,30.528,33.997,50.858,30.616,49.013,47.609,40.437,65.736,62.316,65.554,80.089,72.946,75.901,70.424,68.869,75.157,54.482,66.941,67.316,69.957,67.12,31.175,27.049,30.686,43.515,20.834,30.88,30.69,0.5278,0.4722,0.0,0.0,1.0,452.0,0.452,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,77.0,2.199513097689154
scenario_00258,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,242.0,25.0,25.0,-25.0,-1,profile_0342,0.62,0.8,0.7,False,True,0.5,0.4,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,65,2,77.0,60.161,50.642,51.669,50.06,54.101,72.777,56.569,30.528,33.997,50.858,30.616,49.013,47.609,40.437,65.736,62.316,65.554,80.089,72.946,75.901,70.424,68.869,75.157,54.482,66.941,67.316,69.957,67.12,31.175,27.049,30.686,43.515,20.834,30.88,30.69,0.5278,0.4722,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,77.0,2.199513097689154
scenario_00259,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,242.0,25.0,25.0,-25.0,-1,profile_0342,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,65,3,77.0,60.161,50.642,51.669,50.06,54.101,72.777,56.569,30.528,33.997,50.858,30.616,49.013,47.609,40.437,65.736,62.316,65.554,80.089,72.946,75.901,70.424,68.869,75.157,54.482,66.941,67.316,69.957,67.12,31.175,27.049,30.686,43.515,20.834,30.88,30.69,0.5278,0.4722,0.0,0.0,1.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,77.0,2.199513097689154
scenario_00260,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,187.0,215.0,28.0,28.0,28.0,1,profile_0342,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,65,4,77.0,60.161,50.642,51.669,50.06,54.101,72.777,56.569,30.528,33.997,50.858,30.616,49.013,47.609,40.437,65.736,62.316,65.554,80.089,72.946,75.901,70.424,68.869,75.157,54.482,66.941,67.316,69.957,67.12,31.175,27.049,30.686,43.515,20.834,30.88,30.69,0.5278,0.4722,0.0,0.0,1.0,187.0,0.187,0.7066666666666667,-0.2415608205330089,0.0,0.0,1.0,77.0,2.199513097689154
scenario_00261,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,67.0,120.0,53.0,53.0,-53.0,-1,profile_0343,0.62,0.8,0.9,False,True,0.8,0.8,False,True,0.0,0.0,True,True,False,False,profile_panel_repeated_attacked_leaves,66,1,26.0,10.094,28.323,31.191,16.737,18.561,19.836,20.79,60.291,66.759,74.682,60.325,69.027,74.704,67.631,22.779,20.951,15.819,11.925,6.716,12.914,15.184,92.718,78.642,81.05,81.316,68.385,82.621,80.789,26.783,37.233,28.548,43.317,21.342,29.911,31.189,0.6483,0.3517,0.0,1.0,0.0,67.0,0.067,0.7733333333333333,1.5494369220657689,0.0,0.0,0.0,26.0,-0.9990944866321136
scenario_00262,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,472.0,505.0,33.0,33.0,-33.0,-1,profile_0343,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.8,False,True,False,False,profile_panel_repeated_attacked_leaves,66,2,26.0,10.094,28.323,31.191,16.737,18.561,19.836,20.79,60.291,66.759,74.682,60.325,69.027,74.704,67.631,22.779,20.951,15.819,11.925,6.716,12.914,15.184,92.718,78.642,81.05,81.316,68.385,82.621,80.789,26.783,37.233,28.548,43.317,21.342,29.911,31.189,0.6483,0.3517,0.0,1.0,0.0,472.0,0.472,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,26.0,-0.9990944866321136
scenario_00263,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,187.0,223.0,36.0,36.0,-36.0,-1,profile_0343,0.62,0.7,0.8,False,False,0.7,0.6,True,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,66,3,26.0,10.094,28.323,31.191,16.737,18.561,19.836,20.79,60.291,66.759,74.682,60.325,69.027,74.704,67.631,22.779,20.951,15.819,11.925,6.716,12.914,15.184,92.718,78.642,81.05,81.316,68.385,82.621,80.789,26.783,37.233,28.548,43.317,21.342,29.911,31.189,0.6483,0.3517,0.0,1.0,0.0,187.0,0.187,0.7066666666666667,-0.2415608205330089,0.0,1.0,0.0,26.0,-0.9990944866321136
scenario_00264,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,342.0,400.0,58.0,58.0,58.0,1,profile_0343,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.7,0.6,False,False,False,False,profile_panel_repeated_attacked_leaves,66,4,26.0,10.094,28.323,31.191,16.737,18.561,19.836,20.79,60.291,66.759,74.682,60.325,69.027,74.704,67.631,22.779,20.951,15.819,11.925,6.716,12.914,15.184,92.718,78.642,81.05,81.316,68.385,82.621,80.789,26.783,37.233,28.548,43.317,21.342,29.911,31.189,0.6483,0.3517,0.0,1.0,0.0,342.0,0.342,0.7733333333333333,1.5494369220657689,0.0,0.0,1.0,26.0,-0.9990944866321136
scenario_00265,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,217.0,180.0,-37.0,37.0,37.0,-1,profile_0344,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,67,1,26.0,50.609,38.193,68.976,41.023,61.051,47.595,51.241,17.949,19.827,7.897,19.755,16.336,33.44,19.201,36.842,59.387,42.758,51.248,50.136,57.993,49.728,68.982,67.763,44.599,57.013,51.002,56.617,57.663,63.016,54.163,44.73,49.78,50.324,43.727,50.957,0.6455,0.3545,1.0,0.0,0.0,217.0,0.217,0.7066666666666667,-0.2415608205330089,0.0,0.0,0.0,26.0,-0.9990944866321136
scenario_00266,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,42.0,62.0,20.0,20.0,-20.0,-1,profile_0344,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_repeated_attacked_leaves,67,2,26.0,50.609,38.193,68.976,41.023,61.051,47.595,51.241,17.949,19.827,7.897,19.755,16.336,33.44,19.201,36.842,59.387,42.758,51.248,50.136,57.993,49.728,68.982,67.763,44.599,57.013,51.002,56.617,57.663,63.016,54.163,44.73,49.78,50.324,43.727,50.957,0.6455,0.3545,1.0,0.0,0.0,42.0,0.042,0.7066666666666667,-0.2415608205330089,1.0,0.0,0.0,26.0,-0.9990944866321136
